argmat-clpb,EE-CO,A/4/BA_100_70_1.apx,,,1801.22,0
argmat-clpb,EE-CO,A/4/BA_160_90_1.apx,,,0.00,0
argmat-clpb,EE-CO,A/4/BA_180_80_2.apx,,,1801.24,0
argmat-clpb,EE-CO,A/4/BA_200_20_4.apx,,,1801.29,0
argmat-clpb,EE-CO,A/4/BA_200_50_3.apx,,,1800.82,0
argmat-clpb,EE-CO,A/4/BA_200_80_1.apx,,,1801.15,0
argmat-clpb,EE-CO,A/4/BA_60_80_5.apx,,,1805.14,0
argmat-clpb,EE-CO,A/4/BA_80_70_3.apx,,,1100.20,0
argmat-clpb,EE-CO,A/4/ER_300_10_10.apx,,,1801.27,0
argmat-clpb,EE-CO,A/4/ER_300_30_6.apx,,,1801.35,0
argmat-clpb,EE-CO,A/4/ER_300_40_8.apx,,,1801.40,0
argmat-clpb,EE-CO,A/4/ER_400_50_2.apx,,,1800.45,0
argmat-clpb,EE-CO,A/4/ER_400_50_5.apx,,,1801.37,0
argmat-clpb,EE-CO,A/4/ER_400_50_7.apx,,,1800.93,0
argmat-clpb,EE-CO,A/4/ER_400_60_10.apx,,,1800.55,0
argmat-clpb,EE-CO,A/4/ER_400_60_4.apx,,,1801.41,0
argmat-clpb,EE-CO,A/4/ER_400_60_9.apx,,,1801.34,0
argmat-clpb,EE-CO,A/4/ER_500_70_2.apx,,,1801.56,0
argmat-clpb,EE-CO,A/4/WS_300_24_50_70.apx,,,1801.32,0
argmat-clpb,EE-CO,A/4/WS_300_24_70_10.apx,,,1801.35,0
argmat-clpb,EE-CO,A/4/WS_300_24_70_30.apx,,,1801.30,0
argmat-clpb,EE-CO,A/4/WS_300_24_70_50.apx,,,1801.08,0
argmat-clpb,EE-CO,A/4/WS_300_32_50_70.apx,,,1800.75,0
argmat-clpb,EE-CO,A/4/WS_400_16_70_50.apx,,,1800.88,0
argmat-clpb,EE-CO,A/4/WS_400_16_90_30.apx,,,1801.04,0
argmat-clpb,EE-CO,A/4/WS_500_24_30_10.apx,,,1801.36,0
argmat-clpb,EE-CO,A/4/WS_500_24_30_30.apx,,,1801.54,0
argmat-clpb,EE-CO,A/4/WS_500_24_30_70.apx,,,1799.93,0
argmat-clpb,EE-CO,A/4/admbuster_1000000.apx,,,0.00,0
argmat-clpb,EE-CO,A/4/admbuster_200000.apx,,,2.36,0
argmat-clpb,EE-CO,A/4/admbuster_2000000.apx,,,6.45,0
argmat-clpb,EE-CO,A/4/admbuster_500000.apx,,,2.95,0
argmat-clpb,EE-CO,A/4/afinput_exp_acyclic_depvary_step5_batch_yyy09.apx,,,1801.03,0
argmat-clpb,EE-CO,A/4/afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,,,1800.94,0
